timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616526699142,4299,5,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,299 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,963,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4299,0,168
1616526703443,5220,6,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,220 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1271,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5220,0,122
1616526708665,4172,7,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,172 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1038,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4172,0,117
1616526712840,4425,8,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,425 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1038,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4425,0,117
1616526717267,4606,9,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,606 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1028,956,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4606,0,122
1616526721874,4299,10,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,299 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,950,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4299,0,121
1616526726176,4606,11,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,606 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1276,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4606,0,113
1616526730783,371,12,200,OK,Kcb_questions 1-1,text,true,,1354,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,371,0,155
1616526731156,854,13,200,OK,Kcb_questions 1-1,text,true,,1090,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,854,0,0
1616526732012,108,14,200,OK,Kcb_questions 1-1,text,true,,1090,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,108,0,0
1616526732122,77,15,200,OK,Kcb_questions 1-1,text,true,,1274,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,77,0,0
1616526732201,76,16,200,OK,Kcb_questions 1-1,text,true,,1271,960,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,76,0,0
1616526732279,173,17,200,OK,Kcb_questions 1-1,text,true,,1073,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,173,0,0
1616526732453,118,18,200,OK,Kcb_questions 1-1,text,true,,1062,938,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,118,0,0
1616526732573,97,19,200,OK,Kcb_questions 1-1,text,true,,1384,932,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,97,0,0
1616526732672,106,20,200,OK,Kcb_questions 1-1,text,true,,1300,936,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,106,0,0
1616526732780,143,21,200,OK,Kcb_questions 1-1,text,true,,1343,934,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,143,0,0
1616526732925,333,22,200,OK,Kcb_questions 1-1,text,true,,1040,929,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,333,0,120
1616526733260,179,23,200,OK,Kcb_questions 1-1,text,true,,1460,981,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,179,0,0
1616526733440,2564,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,959,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2564,0,117
1616526736006,10136,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 10,136 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,941,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,10136,0,120
1616526746145,4298,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,298 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1274,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4298,0,114
1616526750444,6413,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 6,413 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,967,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,6413,0,128
1616526756859,5311,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,311 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1274,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5311,0,361
1616526762172,6395,5,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 6,395 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,963,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,6395,0,157
1616526768569,7769,6,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 7,769 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1272,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,7769,0,120
1616526776341,5961,7,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,961 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1038,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5961,0,118
1616526782303,5925,8,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,925 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1038,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5925,0,113
1616526788229,6320,9,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 6,320 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1014,956,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,6320,0,113
1616526794551,321,10,200,OK,Kcb_questions 1-1,text,true,,1090,950,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,321,0,151
1616526794874,113,11,200,OK,Kcb_questions 1-1,text,true,,1277,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,113,0,0
1616526794989,141,12,200,OK,Kcb_questions 1-1,text,true,,1354,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,141,0,0
1616526795131,776,13,200,OK,Kcb_questions 1-1,text,true,,1090,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,776,0,0
1616526795909,105,14,200,OK,Kcb_questions 1-1,text,true,,1090,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,105,0,0
1616526796016,79,15,200,OK,Kcb_questions 1-1,text,true,,1276,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,79,0,0
1616526796097,73,16,200,OK,Kcb_questions 1-1,text,true,,1277,960,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,73,0,0
1616526796171,169,17,200,OK,Kcb_questions 1-1,text,true,,1072,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,169,0,0
1616526796342,108,18,200,OK,Kcb_questions 1-1,text,true,,1061,938,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,108,0,0
1616526796452,94,19,200,OK,Kcb_questions 1-1,text,true,,1384,932,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,94,0,0
1616526796548,109,20,200,OK,Kcb_questions 1-1,text,true,,1300,936,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,109,0,0
1616526796659,220,21,200,OK,Kcb_questions 1-1,text,true,,1343,934,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,220,0,121
1616526796881,204,22,200,OK,Kcb_questions 1-1,text,true,,1040,929,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,204,0,0
1616526797087,162,23,200,OK,Kcb_questions 1-1,text,true,,1460,981,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,162,0,0
1616526797250,2527,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,960,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2527,0,112
1616526799780,9645,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 9,645 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,9645,0,113
1616526809427,4606,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,606 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1273,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4606,0,114
1616526814035,4466,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,466 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,968,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4466,0,115
1616526818503,5668,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,668 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1272,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5667,0,461
1616526824172,733,5,200,OK,Kcb_questions 1-1,text,true,,1163,964,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,733,0,119
1616526824906,493,6,200,OK,Kcb_questions 1-1,text,true,,1137,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,493,0,0
1616526825401,140,7,200,OK,Kcb_questions 1-1,text,true,,1436,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,140,0,0
1616526825543,120,8,200,OK,Kcb_questions 1-1,text,true,,1436,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,120,0,0
1616526825665,161,9,200,OK,Kcb_questions 1-1,text,true,,1015,957,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,161,0,0
1616526825828,125,10,200,OK,Kcb_questions 1-1,text,true,,1091,951,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,125,0,0
1616526825954,87,11,200,OK,Kcb_questions 1-1,text,true,,1276,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,87,0,0
1616526826043,136,12,200,OK,Kcb_questions 1-1,text,true,,1355,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,136,0,0
1616526826180,1222,13,200,OK,Kcb_questions 1-1,text,true,,1091,943,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,1222,0,162
1616526827404,151,14,200,OK,Kcb_questions 1-1,text,true,,1091,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,151,0,0
1616526827557,100,15,200,OK,Kcb_questions 1-1,text,true,,1280,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,100,0,0
1616526827659,110,16,200,OK,Kcb_questions 1-1,text,true,,1278,961,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,110,0,0
1616526827770,213,17,200,OK,Kcb_questions 1-1,text,true,,1075,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,213,0,0
1616526827985,136,18,200,OK,Kcb_questions 1-1,text,true,,1064,939,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,135,0,0
1616526828122,105,19,200,OK,Kcb_questions 1-1,text,true,,1385,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,105,0,0
1616526828229,240,20,200,OK,Kcb_questions 1-1,text,true,,1301,937,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,240,0,117
1616526828471,108,21,200,OK,Kcb_questions 1-1,text,true,,1344,935,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,108,0,0
1616526828581,234,22,200,OK,Kcb_questions 1-1,text,true,,1041,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,234,0,0
1616526828816,181,23,200,OK,Kcb_questions 1-1,text,true,,1461,982,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,181,0,0
1616526828998,3534,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 3,534 milliseconds, but should not have lasted longer than 3,000 milliseconds.",959,970,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,3534,0,127
1616526832533,11297,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 11,297 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1024,941,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,11297,0,122
1616526843833,5528,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,528 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1269,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5528,0,116
1616526849363,4299,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,299 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1024,967,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4299,0,120
1616526853664,4804,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,804 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1272,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4804,0,119
1616526858470,4715,5,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,715 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1024,963,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4715,0,160
1616526863187,4299,6,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,299 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1271,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4299,0,121
1616526867488,4298,7,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,298 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1038,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4298,0,112
1616526871787,4299,8,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,299 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1038,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4299,0,115
1616526876089,4299,9,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,299 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1028,956,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4299,0,117
1616526880390,4553,10,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,553 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,950,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4553,0,163
1616526884945,4351,11,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,351 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1273,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4351,0,118
1616526889298,4166,12,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,166 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1030,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4166,0,152
1616526893466,4420,13,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,420 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4420,0,120
1616526897888,4004,14,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,004 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1090,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4004,0,265
1616526901894,205,15,200,OK,Kcb_questions 1-1,text,true,,1271,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,205,0,119
1616526902101,79,16,200,OK,Kcb_questions 1-1,text,true,,1277,960,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,79,0,0
1616526902182,276,17,200,OK,Kcb_questions 1-1,text,true,,1074,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,276,0,0
1616526902460,118,18,200,OK,Kcb_questions 1-1,text,true,,1062,938,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,118,0,0
1616526902580,100,19,200,OK,Kcb_questions 1-1,text,true,,1384,932,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,100,0,0
1616526902682,116,20,200,OK,Kcb_questions 1-1,text,true,,1300,936,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,116,0,0
1616526902801,108,21,200,OK,Kcb_questions 1-1,text,true,,1343,934,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,108,0,0
1616526902912,211,22,200,OK,Kcb_questions 1-1,text,true,,1040,929,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,211,0,0
1616526903125,169,23,200,OK,Kcb_questions 1-1,text,true,,1460,981,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,169,0,0
1616526903294,2899,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,960,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2899,0,117
1616526906196,8272,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 8,272 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,8272,0,119
1616526914471,4095,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,095 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1266,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4095,0,115
1616526918568,4520,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,520 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,968,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4520,0,114
1616526923090,5529,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,529 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1272,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5529,0,161
1616526928621,612,5,200,OK,Kcb_questions 1-1,text,true,,1163,964,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,612,0,120
1616526929235,612,6,200,OK,Kcb_questions 1-1,text,true,,1137,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,612,0,0
1616526929850,2180,7,200,OK,Kcb_questions 1-1,text,true,,1436,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,2180,0,0
1616526932032,252,8,200,OK,Kcb_questions 1-1,text,true,,1436,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,252,0,116
1616526932286,161,9,200,OK,Kcb_questions 1-1,text,true,,1015,957,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,161,0,0
1616526932449,142,10,200,OK,Kcb_questions 1-1,text,true,,1091,951,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,142,0,0
1616526932593,91,11,200,OK,Kcb_questions 1-1,text,true,,1282,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,91,0,0
1616526932686,139,12,200,OK,Kcb_questions 1-1,text,true,,1355,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,139,0,0
1616526932827,1014,13,200,OK,Kcb_questions 1-1,text,true,,1091,943,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,1014,0,0
1616526933843,120,14,200,OK,Kcb_questions 1-1,text,true,,1091,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,120,0,0
1616526933965,85,15,200,OK,Kcb_questions 1-1,text,true,,1277,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,85,0,0
1616526934052,254,16,200,OK,Kcb_questions 1-1,text,true,,1274,961,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,254,0,115
1616526934308,203,17,200,OK,Kcb_questions 1-1,text,true,,1073,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,203,0,0
1616526934515,129,18,200,OK,Kcb_questions 1-1,text,true,,1062,939,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,128,0,0
1616526934646,100,19,200,OK,Kcb_questions 1-1,text,true,,1385,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,100,0,0
1616526934747,110,20,200,OK,Kcb_questions 1-1,text,true,,1301,937,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,110,0,0
1616526934859,106,21,200,OK,Kcb_questions 1-1,text,true,,1344,935,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,106,0,0
1616526934967,235,22,200,OK,Kcb_questions 1-1,text,true,,1041,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,235,0,0
1616526935204,187,23,200,OK,Kcb_questions 1-1,text,true,,1461,982,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,187,0,0
1616526935391,3059,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 3,059 milliseconds, but should not have lasted longer than 3,000 milliseconds.",960,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,3059,0,117
1616526938452,11671,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 11,671 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,11671,0,117
1616526950125,6141,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 6,141 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1270,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,6141,0,119
1616526956268,3349,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 3,349 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1169,968,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,3349,0,157
1616526959619,497,4,200,OK,Kcb_questions 1-1,text,true,,1137,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,497,0,113
1616526960118,756,5,200,OK,Kcb_questions 1-1,text,true,,1163,964,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,756,0,0
1616526960877,612,6,200,OK,Kcb_questions 1-1,text,true,,1137,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,612,0,0
1616526961491,130,7,200,OK,Kcb_questions 1-1,text,true,,1436,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,130,0,0
1616526961623,249,8,200,OK,Kcb_questions 1-1,text,true,,1436,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,249,0,118
1616526961874,298,9,200,OK,Kcb_questions 1-1,text,true,,1015,957,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,298,0,0
1616526962176,2385,10,200,OK,Kcb_questions 1-1,text,true,,1091,951,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,2385,0,0
1616526964563,208,11,200,OK,Kcb_questions 1-1,text,true,,1278,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,208,0,122
1616526964773,135,12,200,OK,Kcb_questions 1-1,text,true,,1355,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,135,0,0
1616526964910,880,13,200,OK,Kcb_questions 1-1,text,true,,1091,943,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,880,0,0
1616526965791,116,14,200,OK,Kcb_questions 1-1,text,true,,1091,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,116,0,0
1616526965909,89,15,200,OK,Kcb_questions 1-1,text,true,,1272,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,89,0,0
1616526966000,86,16,200,OK,Kcb_questions 1-1,text,true,,1272,961,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,86,0,0
1616526966088,196,17,200,OK,Kcb_questions 1-1,text,true,,1073,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,196,0,0
1616526966286,120,18,200,OK,Kcb_questions 1-1,text,true,,1062,939,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,119,0,0
1616526966408,99,19,200,OK,Kcb_questions 1-1,text,true,,1385,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,99,0,0
